property_name,featureID,featureID_hex,featureID_highbyte,dataType_code,dataType_guess,access,interfaceName_int,interfaceName
0x24000016,603979798,0x24000016,0x24,1,Integer?,READ,,(unset)
0x24000033,603979827,0x24000033,0x24,18,?,READ,,(unset)
0x2400003A,603979834,0x2400003A,0x24,4,Double?,READ,,(unset)
0x24100400,605029376,0x24100400,0x24,2,Long?,READ,,(unset)
0x24100408,605029384,0x24100408,0x24,12,?12,READ,,(unset)
0x24200000,606076928,0x24200000,0x24,2,Long?,READ,,(unset)
0x24200020,606076960,0x24200020,0x24,8,?,READ,,(unset)
0x2420002D,606076973,0x2420002D,0x24,1,Integer?,READ,,(unset)
0x24200030,606076976,0x24200030,0x24,5,?,READ,,(unset)
0x24200034,606076980,0x24200034,0x24,5,?,READ,,(unset)
0x2440000C,608174092,0x2440000C,0x24,15,?,READ,,(unset)
0x2440000E,608174094,0x2440000E,0x24,15,?,READ,,(unset)
0x24400010,608174096,0x24400010,0x24,15,?,READ,,(unset)
0x24400012,608174098,0x24400012,0x24,15,?,READ,,(unset)
0x24400016,608174102,0x24400016,0x24,15,?,READ,,(unset)
0x24400018,608174104,0x24400018,0x24,15,?,READ,,(unset)
0x24400028,608174120,0x24400028,0x24,15,?,READ,,(unset)
0x2440003B,608174139,0x2440003B,0x24,15,?,READ,,(unset)
0x2440003E,608174142,0x2440003E,0x24,15,?,READ,,(unset)
0x2440083C,608176188,0x2440083C,0x24,15,?,READ,,(unset)
0x24500000,609222656,0x24500000,0x24,2,Long?,READ,,(unset)
0x24500036,609222710,0x24500036,0x24,18,?,READ,,(unset)
0x2450003A,609222714,0x2450003A,0x24,4,Double?,READ,,(unset)
0x2450003C,609222716,0x2450003C,0x24,22,?22,READ,,(unset)
0x2450003E,609222718,0x2450003E,0x24,22,?22,READ,,(unset)
0x24800000,612368384,0x24800000,0x24,2,Long?,READ,,(unset)
0x24800014,612368404,0x24800014,0x24,3,Float?,READ,,(unset)
0x24800017,612368407,0x24800017,0x24,3,Float?,READ,,(unset)
0x24A00000,614465536,0x24A00000,0x24,2,Long?,READ,,(unset)
0x24A00008,614465544,0x24A00008,0x24,15,?,READ,,(unset)
0x24A0000A,614465546,0x24A0000A,0x24,4,Double?,READ,,(unset)
0x24A00010,614465552,0x24A00010,0x24,15,?,READ,,(unset)
0x24A0001A,614465562,0x24A0001A,0x24,4,Double?,READ,,(unset)
0x24A00030,614465584,0x24A00030,0x24,4,Double?,READ,,(unset)
0x24A00031,614465585,0x24A00031,0x24,4,Double?,READ,,(unset)
0x24A00037,614465591,0x24A00037,0x24,4,Double?,READ,,(unset)
0x24A00039,614465593,0x24A00039,0x24,4,Double?,READ,,(unset)
0x24B00008,615514120,0x24B00008,0x24,15,?,READ,,(unset)
0x24C00000,616562688,0x24C00000,0x24,2,Long?,READ,,(unset)
0x24C00010,616562704,0x24C00010,0x24,1,Integer?,READ,,(unset)
0x24C00013,616562707,0x24C00013,0x24,1,Integer?,READ,,(unset)
0x24C00018,616562712,0x24C00018,0x24,1,Integer?,READ,,(unset)
0x24E1A96D,618768749,0x24E1A96D,0x24,12,?12,READ,,(unset)
0x25100008,621805576,0x25100008,0x25,6,?,READ,,(unset)
0x25100018,621805592,0x25100018,0x25,6,?,READ,,(unset)
0x25100AE1,621808353,0x25100AE1,0x25,12,?12,READ,,(unset)
0x25200028,622854184,0x25200028,0x25,15,?,READ,4,CHARGING
0x25500000,625999872,0x25500000,0x25,2,Long?,READ,,(unset)
0x25500033,625999923,0x25500033,0x25,3,Float?,READ,4,CHARGING
0x25600000,627048448,0x25600000,0x25,2,Long?,READ,,(unset)
0x25600008,627048456,0x25600008,0x25,1,Integer?,READ,,(unset)
0x25600010,627048464,0x25600010,0x25,1,Integer?,READ,,(unset)
0x25600018,627048472,0x25600018,0x25,1,Integer?,READ,,(unset)
0x25600020,627048480,0x25600020,0x25,1,Integer?,READ,,(unset)
0x25600028,627048488,0x25600028,0x25,1,Integer?,READ,,(unset)
0x25600030,627048496,0x25600030,0x25,1,Integer?,READ,,(unset)
0x25700000,628097024,0x25700000,0x25,2,Long?,READ,,(unset)
0x25700008,628097032,0x25700008,0x25,4,Double?,READ,,(unset)
0x25800000,629145600,0x25800000,0x25,2,Long?,READ,,(unset)
0x2580002C,629145644,0x2580002C,0x25,1,Integer?,READ,,(unset)
0x25800031,629145649,0x25800031,0x25,1,Integer?,READ,,(unset)
0x25800034,629145652,0x25800034,0x25,1,Integer?,READ,,(unset)
0x2580003C,629145660,0x2580003C,0x25,1,Integer?,READ,,(unset)
0x2580003F,629145663,0x2580003F,0x25,1,Integer?,READ,,(unset)
0x25800044,629145668,0x25800044,0x25,1,Integer?,READ,,(unset)
0x25800048,629145672,0x25800048,0x25,12,?12,READ,,(unset)
0x2580004A,629145674,0x2580004A,0x25,12,?12,READ,,(unset)
0x2580004F,629145679,0x2580004F,0x25,1,Integer?,READ,,(unset)
0x25800050,629145680,0x25800050,0x25,1,Integer?,READ,,(unset)
0x25800052,629145682,0x25800052,0x25,1,Integer?,READ,,(unset)
0x25800054,629145684,0x25800054,0x25,1,Integer?,READ,,(unset)
0x25800056,629145686,0x25800056,0x25,1,Integer?,READ,,(unset)
0x25800058,629145688,0x25800058,0x25,1,Integer?,READ,,(unset)
0x2580005C,629145692,0x2580005C,0x25,1,Integer?,READ,,(unset)
0x2580005E,629145694,0x2580005E,0x25,1,Integer?,READ,,(unset)
0x25800060,629145696,0x25800060,0x25,1,Integer?,READ,,(unset)
0x25800062,629145698,0x25800062,0x25,1,Integer?,READ,,(unset)
0x25800064,629145700,0x25800064,0x25,1,Integer?,READ,,(unset)
0x25800066,629145702,0x25800066,0x25,1,Integer?,READ,,(unset)
0x25800067,629145703,0x25800067,0x25,1,Integer?,READ,,(unset)
0x25800068,629145704,0x25800068,0x25,1,Integer?,READ,,(unset)
0x2580006F,629145711,0x2580006F,0x25,1,Integer?,READ,,(unset)
0x25800070,629145712,0x25800070,0x25,1,Integer?,READ,,(unset)
0x25800074,629145716,0x25800074,0x25,1,Integer?,READ,,(unset)
0x25800078,629145720,0x25800078,0x25,1,Integer?,READ,,(unset)
0x2580007C,629145724,0x2580007C,0x25,1,Integer?,READ,,(unset)
0x25800080,629145728,0x25800080,0x25,1,Integer?,READ,,(unset)
0x25800084,629145732,0x25800084,0x25,1,Integer?,READ,,(unset)
0x25800088,629145736,0x25800088,0x25,1,Integer?,READ,,(unset)
0x2580008C,629145740,0x2580008C,0x25,1,Integer?,READ,,(unset)
0x25800094,629145748,0x25800094,0x25,1,Integer?,READ,,(unset)
0x25800096,629145750,0x25800096,0x25,1,Integer?,READ,,(unset)
0x25800097,629145751,0x25800097,0x25,1,Integer?,READ,,(unset)
0x25800098,629145752,0x25800098,0x25,1,Integer?,READ,,(unset)
0x2580009A,629145754,0x2580009A,0x25,1,Integer?,READ,,(unset)
0x258000A0,629145760,0x258000A0,0x25,1,Integer?,READ,,(unset)
0x25800114,629145876,0x25800114,0x25,1,Integer?,READ,,(unset)
0x25800116,629145878,0x25800116,0x25,2,Long?,READ,,(unset)
0x25800118,629145880,0x25800118,0x25,2,Long?,READ,,(unset)
0x2580011A,629145882,0x2580011A,0x25,2,Long?,READ,,(unset)
0x2580011C,629145884,0x2580011C,0x25,2,Long?,READ,,(unset)
0x2580011E,629145886,0x2580011E,0x25,1,Integer?,READ,,(unset)
0x25800123,629145891,0x25800123,0x25,1,Integer?,READ,,(unset)
0x25800125,629145893,0x25800125,0x25,1,Integer?,READ,,(unset)
0x2580012A,629145898,0x2580012A,0x25,1,Integer?,READ,,(unset)
0x25800130,629145904,0x25800130,0x25,12,?12,READ,,(unset)
0x25A00000,631242752,0x25A00000,0x25,2,Long?,READ,,(unset)
0x25A00008,631242760,0x25A00008,0x25,17,?17,READ,,(unset)
0x25A00010,631242768,0x25A00010,0x25,17,?17,READ,,(unset)
0x25A00014,631242772,0x25A00014,0x25,17,?17,READ,,(unset)
0x25A00018,631242776,0x25A00018,0x25,17,?17,READ,,(unset)
0x25A0001C,631242780,0x25A0001C,0x25,17,?17,READ,,(unset)
0x25A00020,631242784,0x25A00020,0x25,17,?17,READ,,(unset)
0x25A00030,631242800,0x25A00030,0x25,17,?17,READ,,(unset)
0x25A00038,631242808,0x25A00038,0x25,17,?17,READ,,(unset)
0x25A00040,631242816,0x25A00040,0x25,17,?17,READ,,(unset)
0x25A00048,631242824,0x25A00048,0x25,17,?17,READ,,(unset)
0x25A00066,631242854,0x25A00066,0x25,17,?17,READ,,(unset)
0x25A00068,631242856,0x25A00068,0x25,17,?17,READ,,(unset)
0x25B01000,632295424,0x25B01000,0x25,2,Long?,READ,,(unset)
0x25B01010,632295440,0x25B01010,0x25,44,?44,READ,,(unset)
0x25B01012,632295442,0x25B01012,0x25,44,?44,READ,,(unset)
0x25B01014,632295444,0x25B01014,0x25,44,?44,READ,,(unset)
0x25B01016,632295446,0x25B01016,0x25,44,?44,READ,,(unset)
0x25B01018,632295448,0x25B01018,0x25,44,?44,READ,,(unset)
0x25C00000,633339904,0x25C00000,0x25,2,Long?,READ,,(unset)
0x25D00000,634388480,0x25D00000,0x25,2,Long?,READ,,(unset)
0x25D00030,634388528,0x25D00030,0x25,1,Integer?,READ,,(unset)
0x25F00000,636485632,0x25F00000,0x25,2,Long?,READ,,(unset)
0x25F00008,636485640,0x25F00008,0x25,2,Long?,READ,1,SETTING
0x26000000,637534208,0x26000000,0x26,2,Long?,READ,,(unset)
0x26100000,638582784,0x26100000,0x26,2,Long?,READ,,(unset)
0x26100008,638582792,0x26100008,0x26,3,Float?,READ,,(unset)
0x26100012,638582802,0x26100012,0x26,3,Float?,READ,,(unset)
0x26100014,638582804,0x26100014,0x26,3,Float?,READ,,(unset)
0x26100015,638582805,0x26100015,0x26,3,Float?,READ,,(unset)
0x26100016,638582806,0x26100016,0x26,3,Float?,READ,,(unset)
0x26100017,638582807,0x26100017,0x26,3,Float?,READ,,(unset)
0x26100018,638582808,0x26100018,0x26,3,Float?,READ,,(unset)
0x26100019,638582809,0x26100019,0x26,3,Float?,READ,,(unset)
0x2610001A,638582810,0x2610001A,0x26,3,Float?,READ,,(unset)
0x2610001B,638582811,0x2610001B,0x26,3,Float?,READ,,(unset)
0x2610001C,638582812,0x2610001C,0x26,3,Float?,READ,,(unset)
0x2610001D,638582813,0x2610001D,0x26,3,Float?,READ,,(unset)
0x2610001E,638582814,0x2610001E,0x26,3,Float?,READ,,(unset)
0x2610001F,638582815,0x2610001F,0x26,18,?,READ,,(unset)
0x26100026,638582822,0x26100026,0x26,3,Float?,READ,,(unset)
0x26100028,638582824,0x26100028,0x26,3,Float?,READ,,(unset)
0x2610002B,638582827,0x2610002B,0x26,3,Float?,READ,,(unset)
0x2610002E,638582830,0x2610002E,0x26,3,Float?,READ,,(unset)
0x26100031,638582833,0x26100031,0x26,2,Long?,READ,,(unset)
0x26100032,638582834,0x26100032,0x26,3,Float?,READ,,(unset)
0x26100032,638582834,0x26100032,0x26,2,Long?,READ,,(unset)
0x26100033,638582835,0x26100033,0x26,2,Long?,READ,,(unset)
0x26100035,638582837,0x26100035,0x26,3,Float?,READ,,(unset)
0x26100038,638582840,0x26100038,0x26,3,Float?,READ,,(unset)
0x26123154,638726484,0x26123154,0x26,24,?24,READ,,(unset)
0x26200008,639631368,0x26200008,0x26,15,?,READ,,(unset)
0x2620000A,639631370,0x2620000A,0x26,4,Double?,READ,,(unset)
0x26200010,639631376,0x26200010,0x26,15,?,READ,,(unset)
0x26601000,643829760,0x26601000,0x26,2,Long?,READ,,(unset)
0x26601030,643829808,0x26601030,0x26,12,?12,READ,,(unset)
0x26601038,643829816,0x26601038,0x26,12,?12,READ,,(unset)
0x2660103C,643829820,0x2660103C,0x26,12,?12,READ,,(unset)
0x2660103E,643829822,0x2660103E,0x26,12,?12,READ,,(unset)
0x26601042,643829826,0x26601042,0x26,12,?12,READ,4,CHARGING
0x2660104C,643829836,0x2660104C,0x26,12,?12,READ,4,CHARGING
0x26601058,643829848,0x26601058,0x26,12,?12,READ,4,CHARGING
0x26601063,643829859,0x26601063,0x26,12,?12,READ,4,CHARGING
0x2660106E,643829870,0x2660106E,0x26,12,?12,READ,4,CHARGING
0x26601076,643829878,0x26601076,0x26,12,?12,READ,4,CHARGING
0x2660107E,643829886,0x2660107E,0x26,12,?12,READ,4,CHARGING
0x2660108A,643829898,0x2660108A,0x26,12,?12,READ,4,CHARGING
0x26601093,643829907,0x26601093,0x26,12,?12,READ,4,CHARGING
0x2660109C,643829916,0x2660109C,0x26,12,?12,READ,4,CHARGING
0x266010A4,643829924,0x266010A4,0x26,12,?12,READ,,(unset)
0x266010A8,643829928,0x266010A8,0x26,12,?12,READ,,(unset)
0x266010AA,643829930,0x266010AA,0x26,12,?12,READ,,(unset)
0x266010AE,643829934,0x266010AE,0x26,12,?12,READ,4,CHARGING
0x266010B8,643829944,0x266010B8,0x26,12,?12,READ,4,CHARGING
0x266010C4,643829956,0x266010C4,0x26,12,?12,READ,4,CHARGING
0x266010CF,643829967,0x266010CF,0x26,12,?12,READ,4,CHARGING
0x266010DA,643829978,0x266010DA,0x26,12,?12,READ,4,CHARGING
0x266010E2,643829986,0x266010E2,0x26,12,?12,READ,4,CHARGING
0x266010EA,643829994,0x266010EA,0x26,12,?12,READ,4,CHARGING
0x266010F6,643830006,0x266010F6,0x26,12,?12,READ,4,CHARGING
0x266010FF,643830015,0x266010FF,0x26,12,?12,READ,4,CHARGING
0x26601108,643830024,0x26601108,0x26,12,?12,READ,4,CHARGING
0x26601110,643830032,0x26601110,0x26,12,?12,READ,,(unset)
0x26601114,643830036,0x26601114,0x26,12,?12,READ,,(unset)
0x26601116,643830038,0x26601116,0x26,12,?12,READ,,(unset)
0x2660111A,643830042,0x2660111A,0x26,12,?12,READ,4,CHARGING
0x26601124,643830052,0x26601124,0x26,12,?12,READ,4,CHARGING
0x26601130,643830064,0x26601130,0x26,12,?12,READ,4,CHARGING
0x2660113B,643830075,0x2660113B,0x26,12,?12,READ,4,CHARGING
0x26601146,643830086,0x26601146,0x26,12,?12,READ,4,CHARGING
0x2660114E,643830094,0x2660114E,0x26,12,?12,READ,4,CHARGING
0x26601156,643830102,0x26601156,0x26,12,?12,READ,4,CHARGING
0x26601162,643830114,0x26601162,0x26,12,?12,READ,4,CHARGING
0x2660116B,643830123,0x2660116B,0x26,12,?12,READ,4,CHARGING
0x26601174,643830132,0x26601174,0x26,12,?12,READ,4,CHARGING
0x2660117C,643830140,0x2660117C,0x26,12,?12,READ,,(unset)
0x26601180,643830144,0x26601180,0x26,12,?12,READ,,(unset)
0x26601182,643830146,0x26601182,0x26,12,?12,READ,,(unset)
0x26601186,643830150,0x26601186,0x26,12,?12,READ,4,CHARGING
0x26601190,643830160,0x26601190,0x26,12,?12,READ,4,CHARGING
0x2660119C,643830172,0x2660119C,0x26,12,?12,READ,4,CHARGING
0x266011A7,643830183,0x266011A7,0x26,12,?12,READ,4,CHARGING
0x266011B2,643830194,0x266011B2,0x26,12,?12,READ,4,CHARGING
0x266011BA,643830202,0x266011BA,0x26,12,?12,READ,4,CHARGING
0x266011C2,643830210,0x266011C2,0x26,12,?12,READ,4,CHARGING
0x266011CE,643830222,0x266011CE,0x26,12,?12,READ,4,CHARGING
0x266011D7,643830231,0x266011D7,0x26,12,?12,READ,4,CHARGING
0x266011E0,643830240,0x266011E0,0x26,12,?12,READ,4,CHARGING
0x266011E8,643830248,0x266011E8,0x26,12,?12,READ,,(unset)
0x26602000,643833856,0x26602000,0x26,2,Long?,READ,,(unset)
0x26602038,643833912,0x26602038,0x26,12,?12,READ,,(unset)
0x2660203C,643833916,0x2660203C,0x26,12,?12,READ,,(unset)
0x2660203E,643833918,0x2660203E,0x26,12,?12,READ,,(unset)
0x26602042,643833922,0x26602042,0x26,12,?12,READ,4,CHARGING
0x2660204C,643833932,0x2660204C,0x26,12,?12,READ,4,CHARGING
0x26602058,643833944,0x26602058,0x26,12,?12,READ,4,CHARGING
0x26602063,643833955,0x26602063,0x26,12,?12,READ,4,CHARGING
0x2660206E,643833966,0x2660206E,0x26,12,?12,READ,4,CHARGING
0x26602076,643833974,0x26602076,0x26,12,?12,READ,4,CHARGING
0x2660207E,643833982,0x2660207E,0x26,12,?12,READ,4,CHARGING
0x2660208A,643833994,0x2660208A,0x26,12,?12,READ,4,CHARGING
0x26602093,643834003,0x26602093,0x26,12,?12,READ,4,CHARGING
0x2660209C,643834012,0x2660209C,0x26,12,?12,READ,4,CHARGING
0x266020A4,643834020,0x266020A4,0x26,12,?12,READ,,(unset)
0x266020A8,643834024,0x266020A8,0x26,12,?12,READ,,(unset)
0x266020AA,643834026,0x266020AA,0x26,12,?12,READ,,(unset)
0x266020AE,643834030,0x266020AE,0x26,12,?12,READ,4,CHARGING
0x266020B8,643834040,0x266020B8,0x26,12,?12,READ,4,CHARGING
0x266020C4,643834052,0x266020C4,0x26,12,?12,READ,4,CHARGING
0x266020CF,643834063,0x266020CF,0x26,12,?12,READ,4,CHARGING
0x266020DA,643834074,0x266020DA,0x26,12,?12,READ,4,CHARGING
0x266020E2,643834082,0x266020E2,0x26,12,?12,READ,4,CHARGING
0x266020EA,643834090,0x266020EA,0x26,12,?12,READ,4,CHARGING
0x266020F6,643834102,0x266020F6,0x26,12,?12,READ,4,CHARGING
0x266020FF,643834111,0x266020FF,0x26,12,?12,READ,4,CHARGING
0x26602108,643834120,0x26602108,0x26,12,?12,READ,4,CHARGING
0x26602110,643834128,0x26602110,0x26,12,?12,READ,,(unset)
0x26602114,643834132,0x26602114,0x26,12,?12,READ,,(unset)
0x26602116,643834134,0x26602116,0x26,12,?12,READ,,(unset)
0x2660211A,643834138,0x2660211A,0x26,12,?12,READ,4,CHARGING
0x26602124,643834148,0x26602124,0x26,12,?12,READ,4,CHARGING
0x26602130,643834160,0x26602130,0x26,12,?12,READ,4,CHARGING
0x2660213B,643834171,0x2660213B,0x26,12,?12,READ,4,CHARGING
0x26602146,643834182,0x26602146,0x26,12,?12,READ,4,CHARGING
0x2660214E,643834190,0x2660214E,0x26,12,?12,READ,4,CHARGING
0x26602156,643834198,0x26602156,0x26,12,?12,READ,4,CHARGING
0x26602162,643834210,0x26602162,0x26,12,?12,READ,4,CHARGING
0x2660216B,643834219,0x2660216B,0x26,12,?12,READ,4,CHARGING
0x26602174,643834228,0x26602174,0x26,12,?12,READ,4,CHARGING
0x2660217C,643834236,0x2660217C,0x26,12,?12,READ,,(unset)
0x26602180,643834240,0x26602180,0x26,12,?12,READ,,(unset)
0x26602182,643834242,0x26602182,0x26,12,?12,READ,,(unset)
0x26602186,643834246,0x26602186,0x26,12,?12,READ,4,CHARGING
0x26602190,643834256,0x26602190,0x26,12,?12,READ,4,CHARGING
0x2660219C,643834268,0x2660219C,0x26,12,?12,READ,4,CHARGING
0x266021A7,643834279,0x266021A7,0x26,12,?12,READ,4,CHARGING
0x266021B2,643834290,0x266021B2,0x26,12,?12,READ,4,CHARGING
0x266021BA,643834298,0x266021BA,0x26,12,?12,READ,4,CHARGING
0x266021C2,643834306,0x266021C2,0x26,12,?12,READ,4,CHARGING
0x266021CE,643834318,0x266021CE,0x26,12,?12,READ,4,CHARGING
0x266021D7,643834327,0x266021D7,0x26,12,?12,READ,4,CHARGING
0x266021E0,643834336,0x266021E0,0x26,12,?12,READ,4,CHARGING
0x266021E8,643834344,0x266021E8,0x26,12,?12,READ,,(unset)
0x26603000,643837952,0x26603000,0x26,2,Long?,READ,,(unset)
0x26603038,643838008,0x26603038,0x26,12,?12,READ,,(unset)
0x2660303C,643838012,0x2660303C,0x26,12,?12,READ,,(unset)
0x2660303E,643838014,0x2660303E,0x26,12,?12,READ,,(unset)
0x26603042,643838018,0x26603042,0x26,12,?12,READ,4,CHARGING
0x2660304C,643838028,0x2660304C,0x26,12,?12,READ,4,CHARGING
0x26603058,643838040,0x26603058,0x26,12,?12,READ,4,CHARGING
0x26603063,643838051,0x26603063,0x26,12,?12,READ,4,CHARGING
0x2660306E,643838062,0x2660306E,0x26,12,?12,READ,4,CHARGING
0x26603076,643838070,0x26603076,0x26,12,?12,READ,4,CHARGING
0x2660307E,643838078,0x2660307E,0x26,12,?12,READ,4,CHARGING
0x2660308A,643838090,0x2660308A,0x26,12,?12,READ,4,CHARGING
0x26603093,643838099,0x26603093,0x26,12,?12,READ,4,CHARGING
0x2660309C,643838108,0x2660309C,0x26,12,?12,READ,4,CHARGING
0x266030A4,643838116,0x266030A4,0x26,12,?12,READ,,(unset)
0x266030A8,643838120,0x266030A8,0x26,12,?12,READ,,(unset)
0x266030AA,643838122,0x266030AA,0x26,12,?12,READ,,(unset)
0x266030AE,643838126,0x266030AE,0x26,12,?12,READ,4,CHARGING
0x266030B8,643838136,0x266030B8,0x26,12,?12,READ,4,CHARGING
0x266030C4,643838148,0x266030C4,0x26,12,?12,READ,4,CHARGING
0x266030CF,643838159,0x266030CF,0x26,12,?12,READ,4,CHARGING
0x266030DA,643838170,0x266030DA,0x26,12,?12,READ,4,CHARGING
0x266030E2,643838178,0x266030E2,0x26,12,?12,READ,4,CHARGING
0x266030EA,643838186,0x266030EA,0x26,12,?12,READ,4,CHARGING
0x266030F6,643838198,0x266030F6,0x26,12,?12,READ,4,CHARGING
0x266030FF,643838207,0x266030FF,0x26,12,?12,READ,4,CHARGING
0x26603108,643838216,0x26603108,0x26,12,?12,READ,4,CHARGING
0x26603110,643838224,0x26603110,0x26,12,?12,READ,,(unset)
0x26603114,643838228,0x26603114,0x26,12,?12,READ,,(unset)
0x26603116,643838230,0x26603116,0x26,12,?12,READ,,(unset)
0x2660311A,643838234,0x2660311A,0x26,12,?12,READ,4,CHARGING
0x26603124,643838244,0x26603124,0x26,12,?12,READ,4,CHARGING
0x26603130,643838256,0x26603130,0x26,12,?12,READ,4,CHARGING
0x2660313B,643838267,0x2660313B,0x26,12,?12,READ,4,CHARGING
0x26603146,643838278,0x26603146,0x26,12,?12,READ,4,CHARGING
0x2660314E,643838286,0x2660314E,0x26,12,?12,READ,4,CHARGING
0x26603156,643838294,0x26603156,0x26,12,?12,READ,4,CHARGING
0x26603162,643838306,0x26603162,0x26,12,?12,READ,4,CHARGING
0x2660316B,643838315,0x2660316B,0x26,12,?12,READ,4,CHARGING
0x26603174,643838324,0x26603174,0x26,12,?12,READ,4,CHARGING
0x2660317C,643838332,0x2660317C,0x26,12,?12,READ,,(unset)
0x26603180,643838336,0x26603180,0x26,12,?12,READ,,(unset)
0x26603182,643838338,0x26603182,0x26,12,?12,READ,,(unset)
0x26603186,643838342,0x26603186,0x26,12,?12,READ,4,CHARGING
0x26603190,643838352,0x26603190,0x26,12,?12,READ,4,CHARGING
0x2660319C,643838364,0x2660319C,0x26,12,?12,READ,4,CHARGING
0x266031A7,643838375,0x266031A7,0x26,12,?12,READ,4,CHARGING
0x266031B2,643838386,0x266031B2,0x26,12,?12,READ,4,CHARGING
0x266031BA,643838394,0x266031BA,0x26,12,?12,READ,4,CHARGING
0x266031C2,643838402,0x266031C2,0x26,12,?12,READ,4,CHARGING
0x266031CE,643838414,0x266031CE,0x26,12,?12,READ,4,CHARGING
0x266031D7,643838423,0x266031D7,0x26,12,?12,READ,4,CHARGING
0x266031E0,643838432,0x266031E0,0x26,12,?12,READ,4,CHARGING
0x266031E8,643838440,0x266031E8,0x26,12,?12,READ,,(unset)
0x26700038,644874296,0x26700038,0x26,25,?,READ,,(unset)
0x2670003B,644874299,0x2670003B,0x26,25,?,READ,,(unset)
0x26900000,646971392,0x26900000,0x26,2,Long?,READ,,(unset)
0x26900032,646971442,0x26900032,0x26,3,Float?,READ,,(unset)
0x26900035,646971445,0x26900035,0x26,3,Float?,READ,,(unset)
0x26900038,646971448,0x26900038,0x26,3,Float?,READ,,(unset)
0x26B00000,649068544,0x26B00000,0x26,2,Long?,READ,,(unset)
0x26B00034,649068596,0x26B00034,0x26,4,Double?,READ,,(unset)
0x26B0003A,649068602,0x26B0003A,0x26,4,Double?,READ,4,CHARGING
0x26C00000,650117120,0x26C00000,0x26,2,Long?,READ,,(unset)
0x26C00010,650117136,0x26C00010,0x26,15,?,READ,,(unset)
0x26C0001E,650117150,0x26C0001E,0x26,15,?,READ,,(unset)
0x26C00022,650117154,0x26C00022,0x26,15,?,READ,,(unset)
0x26C00030,650117168,0x26C00030,0x26,15,?,READ,,(unset)
0x26C00038,650117176,0x26C00038,0x26,15,?,READ,,(unset)
0x26F00000,653262848,0x26F00000,0x26,2,Long?,READ,,(unset)
0x26F00008,653262856,0x26F00008,0x26,3,Float?,READ,,(unset)
0x26F0000D,653262861,0x26F0000D,0x26,3,Float?,READ,,(unset)
0x26F00013,653262867,0x26F00013,0x26,3,Float?,READ,,(unset)
0x26F00018,653262872,0x26F00018,0x26,3,Float?,READ,,(unset)
0x26F00020,653262880,0x26F00020,0x26,3,Float?,READ,,(unset)
0x26F00025,653262885,0x26F00025,0x26,3,Float?,READ,,(unset)
0x26F0002E,653262894,0x26F0002E,0x26,2,Long?,READ,,(unset)
0x26F00031,653262897,0x26F00031,0x26,2,Long?,READ,,(unset)
0x26F00034,653262900,0x26F00034,0x26,2,Long?,READ,,(unset)
0x27000000,654311424,0x27000000,0x27,2,Long?,READ,,(unset)
0x2700000E,654311438,0x2700000E,0x27,2,Long?,READ,,(unset)
0x27000018,654311448,0x27000018,0x27,2,Long?,READ,,(unset)
0x2700001A,654311450,0x2700001A,0x27,2,Long?,READ,,(unset)
0x27000020,654311456,0x27000020,0x27,2,Long?,READ,,(unset)
0x27000027,654311463,0x27000027,0x27,2,Long?,READ,,(unset)
0x27000030,654311472,0x27000030,0x27,2,Long?,READ,,(unset)
0x27100000,655360000,0x27100000,0x27,2,Long?,READ,,(unset)
0x27100008,655360008,0x27100008,0x27,13,?13,READ,,(unset)
0x2710000A,655360010,0x2710000A,0x27,13,?13,READ,,(unset)
0x2710000C,655360012,0x2710000C,0x27,13,?13,READ,,(unset)
0x2710000E,655360014,0x2710000E,0x27,13,?13,READ,,(unset)
0x27100010,655360016,0x27100010,0x27,13,?13,READ,,(unset)
0x27100012,655360018,0x27100012,0x27,13,?13,READ,,(unset)
0x27100014,655360020,0x27100014,0x27,13,?13,READ,,(unset)
0x27100016,655360022,0x27100016,0x27,13,?13,READ,,(unset)
0x2710001E,655360030,0x2710001E,0x27,1,Integer?,READ,,(unset)
0x2710001F,655360031,0x2710001F,0x27,1,Integer?,READ,,(unset)
0x27100027,655360039,0x27100027,0x27,1,Integer?,READ,,(unset)
0x27100028,655360040,0x27100028,0x27,13,?13,READ,,(unset)
0x2710002C,655360044,0x2710002C,0x27,13,?13,READ,,(unset)
0x27100030,655360048,0x27100030,0x27,13,?13,READ,,(unset)
0x27100034,655360052,0x27100034,0x27,13,?13,READ,,(unset)
0x27100038,655360056,0x27100038,0x27,1,Integer?,READ,,(unset)
0x27100039,655360057,0x27100039,0x27,1,Integer?,READ,,(unset)
0x2710003A,655360058,0x2710003A,0x27,1,Integer?,READ,,(unset)
0x2710003B,655360059,0x2710003B,0x27,1,Integer?,READ,,(unset)
0x2710003C,655360060,0x2710003C,0x27,1,Integer?,READ,,(unset)
0x2710003D,655360061,0x2710003D,0x27,1,Integer?,READ,,(unset)
